Tweet_count,Username,Text,Created At,Retweets,Likes,is_quote_status,quote_count,reply_count,view_count,hashtags,following_count,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,Sentimiento_Predicho,predicted_keyword 
5206,Dom Lucre | Breaker of Narratives,breaking: apple has announced the iphone 16 sizes: 61 and 67 plus new ultra marine teal and pink colors apple a18 chip apple intelligence focused claim 30 faster than iphone 15 action button now on iphone 16 new camera control button https:tcorzlzcwi0og,2024-09-09 18:15:44+00:00,88,645,False,12,230,245972.0,[],2410,False,False,False,False,False,False,False,False,False,False,False,Positive,iphone
5207,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20501,False,650,1391,2817286.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
5208,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16459,206625,False,5885,3385,73704442.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
5209,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7155,False,False,False,False,False,False,False,False,False,False,False,Positive,
5210,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897432.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
5211,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30157.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5212,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,147,411,False,3,31,27066.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5213,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,178,False,3,97,186962.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5214,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
5215,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
5216,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1083,10752,False,322,461,1229134.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5217,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3161,32532,False,711,1063,24573110.0,[],1099,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
5218,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74995.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
5219,Anthony,iphone 16 a17 pro or a18 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery 8gb ram expected price of 799 https:tcog8trkwyosa,2024-06-30 21:09:43+00:00,178,3014,False,74,260,309846.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5220,Apple Hub,the new iphone 16 and iphone 16 plus start at 799 and 899 with 128gb base storage https:tcob5q4k6zm5y,2024-09-09 18:12:10+00:00,451,3823,False,102,123,353148.0,[],152,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5221,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,353,8836,False,101,762,718264.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
5222,Apple Hub,iphone 1616 plus rumors so far same 61 and 67 sizes 60hz display action button new capture button a18 chip 8gb ram vertical camera layout wifi 6e exclusive ondevice ai features would you buy one https:tcocxfronta0k,2024-02-09 16:31:06+00:00,365,5111,False,135,358,542271.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Neutral,iphone
5223,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,694,2303,False,62,1389,139825.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
5224,kamran Hassan,apple just launched iphone 16 it is the apples biggest upgrade here are 15 features you cant miss: https:tcodyflkboro0,2024-09-10 06:59:36+00:00,3731,28184,False,400,451,6996100.0,[],993,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5225,Mario Nawfal,apple announces iphone 16 sizes: 61 and 67 plus new colors: ultra marine teal and pink powered by apple a18 chip boasting a 30 speed increase over iphone 15 new action button added introducing a camera control button source: apple https:tcoy2wgfshtaz,2024-09-09 19:21:30+00:00,70,672,False,13,138,259763.0,[],45774,False,False,False,False,True,False,False,False,False,False,False,Negative,iphone
5226,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20501,False,650,1391,2817286.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
5227,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16459,206625,False,5885,3385,73704442.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
5228,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7155,False,False,False,False,False,False,False,False,False,False,False,Positive,
5229,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897432.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
5230,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,178,False,3,97,186962.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5231,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30157.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5232,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
5233,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3161,32532,False,711,1063,24573110.0,[],1099,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
5234,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
5235,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1083,10752,False,322,461,1229134.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5236,kamran Hassan,apple just launched iphone 16 it is the apples biggest upgrade here are 15 features you cant miss: https:tcodyflkboro0,2024-09-10 06:59:36+00:00,3731,28184,False,400,451,6996100.0,[],993,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5237,Anthony,iphone 16 a17 pro or a18 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery 8gb ram expected price of 799 https:tcog8trkwyosa,2024-06-30 21:09:43+00:00,178,3014,False,74,260,309846.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5238,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74995.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
5239,Apple Hub,the new iphone 16 and iphone 16 plus start at 799 and 899 with 128gb base storage https:tcob5q4k6zm5y,2024-09-09 18:12:10+00:00,451,3823,False,102,123,353148.0,[],152,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5240,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,95,201,False,0,77,5642.0,[],7053,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
5241,Apple Hub,iphone 1616 plus rumors so far same 61 and 67 sizes 60hz display action button new capture button a18 chip 8gb ram vertical camera layout wifi 6e exclusive ondevice ai features would you buy one https:tcocxfronta0k,2024-02-09 16:31:06+00:00,365,5111,False,135,358,542271.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Neutral,iphone
5242,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,353,8836,False,101,762,718264.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
5243,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,147,411,False,3,31,27066.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5244,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,694,2303,False,62,1389,139825.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
5245,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,178,False,3,97,186960.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
5246,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16462,206631,False,5885,3385,73704442.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
5247,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897432.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
5248,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30156.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5249,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,147,411,False,3,31,27066.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
5250,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20501,False,650,1391,2817285.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
5251,Anthony,iphone 16 a18 bionic 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery with 20w charging 8gb ram 128256512gb storage expected price of 799 https:tco7cabkgj9db,2024-09-04 05:48:08+00:00,26,319,False,7,33,23262.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
